Date,Swap,Margin trading,Mint GLP,Burn GLP,Liquidation,Cumulative
2023-02-08,18152.53561678272,281211.8034161507,4596.526391159697,11292.080234483736,3220.5478826351464,115884133.49023587
2023-02-09,43738.70460866845,563512.3444230179,4221.665119646774,9006.817016263525,36228.111156229745,116540841.13255969
2023-02-10,35213.25477118037,4020527.558831528,7638.414857924392,7155.306300661413,12666.563446681947,120624042.23076767
2023-02-11,9850.936706633092,179480.76578367778,8698.23226250159,4160.923721164544,5068.1249598685245,120831301.21420151
2023-02-12,8931.96645705948,156047.6236570002,8432.868171960898,5396.763181868566,1246.86355412993,121011357.29922353
2023-02-13,23969.051258099535,392381.6983551351,8018.305623315173,6037.199860996613,17653.71330195712,121459417.26762304
2023-02-14,43215.67461294936,585492.2567892441,10604.209145990953,6800.617805138586,8317.784651014023,122113847.81062737
2023-02-15,45826.06124322731,434460.6976459248,33631.68985101588,5599.186260053638,3787.3590265758103,122637152.80465417
2023-02-16,33806.814020597536,657411.507929269,22578.74089136041,7549.7307474639665,18504.18113810243,123377003.77938096
2023-02-17,22032.988369674804,496265.333107134,23624.716001838904,10564.629418245628,3841.8120214312803,123933333.25829929
2023-02-18,10339.823127963427,188908.25979899286,11066.50706696953,5059.109532818207,4017.7541870811547,124152724.71201311
2023-02-19,9328.703094050628,279251.7067981266,18520.05382886279,7895.627140550703,2206.351257138711,124469927.15413184
2023-02-20,10969.622218834671,365313.2881210332,9711.764726895244,13211.976876650488,5221.782819715387,124874355.58889498
2023-02-21,17187.92402055699,257799.87474283128,43157.46419174428,10371.790672064773,12765.301281880296,125215637.94380406
2023-02-22,63344.574637683676,309475.2709070304,22813.259313850514,4961.616333351309,4819.906688250776,125621052.57168423
2023-02-23,13162.411110395258,515583.46996479516,20603.0142275634,5963.060618964599,4690.631671169598,126181055.15927711
2023-02-24,37562.87735267551,1093525.111225905,3978.010918131585,9947.889199932304,4185.114574600942,127330254.16254836
2023-02-25,19128.905169145568,245521.9230314382,4057.831312411017,2254.1786625847785,3325.056694726489,127604542.05741867
2023-02-26,15152.45179028945,198963.5627160387,3333.142879331188,2495.7486830657776,7359.363976100838,127831846.32746351
2023-02-27,15515.054506385399,258660.3470472911,10061.308942005799,13215.882221312662,4059.085414676112,128133358.00559518
2023-02-28,8818.183997637709,189156.1957019695,3583.0176540733282,2441.5333833747086,747.2273934147379,128338104.16372564
2023-03-01,34813.12491389061,264410.8328414421,8293.71335183483,10450.265750245311,366.17673148814356,128656438.27731454
2023-03-02,6232.391052612845,251718.34393305378,4682.662916267052,3455.4735883300796,670.4515461345145,128923197.60035095
2023-03-03,52865.15222733613,295986.504587108,15106.147397206183,17200.12800858245,10110.877976172604,129314466.41054735
2023-03-04,2542.541360258771,58253.42614122063,3073.2734188655863,1586.5793129799627,697.5900807287471,129380619.8208614
2023-03-05,2685.7269013587575,94273.89802739334,7694.263268052521,4059.6807836624757,494.042976409517,129489827.43281828
2023-03-06,3054.3939205566717,70349.90232168311,4791.914755984776,4320.107083307919,387.07085761443886,129572730.82175742
2023-03-07,13826.394849273262,207925.11967446154,5986.397621827644,7963.129634603442,9473.443248182244,129817905.30678576
2023-03-08,15777.69335471943,270015.35282077926,2138.1586016816236,21408.77063949306,2135.335093431815,130129380.61729586
2023-03-09,32565.29932847764,988112.5372622616,3211.1754998796973,39545.89634493681,50464.31418780703,131243279.83991922
2023-03-10,35475.502900034946,1517978.4389843012,5679.618240402625,33929.68083869377,12158.393496946665,132848501.4743796
2023-03-11,115734.24867089283,340630.5140560473,4486.957002766824,143274.6607314586,1511.0966927545378,133454138.95153353
2023-03-12,66466.96265750477,857054.8144762729,1782.142306008588,12655.535567813584,24742.199284704053,134416840.60582584
2023-03-13,103289.2115959868,578804.9137694071,23106.996756062905,21589.687467802443,27191.097016127314,135170822.51243123
2023-03-14,68154.5507465641,502007.5883881937,9054.377679794698,85638.76229044367,7489.0256506328005,135843166.81718686
2023-03-15,59808.07533177322,375747.65254714526,19393.79939958885,2852.2433369004293,1001.8060159108136,136301970.39381817
2023-03-16,31904.33562390054,237102.2528051475,7593.393283127573,3076.073744056007,177.0826337945182,136581823.53190818
2023-03-17,53131.0026377169,565389.583982651,6415.628823312445,2017.6701378878665,5320.958254751982,137214098.3757445
2023-03-18,31486.271495509267,305671.4593368482,3694.474188049401,2118.771353990772,4792.780088613275,137561862.1322075
2023-03-19,21216.200724859755,240724.79122641688,12869.147077978621,4004.8024159113847,1203.7934724428342,137841880.86712512
2023-03-20,29700.2409200614,248628.04848197073,8924.372990624524,26559.497216151634,2125.685704838397,138157818.71243876
2023-03-21,39192.82685374439,351953.20793349436,8037.224383569849,7302.186608736356,2983.1353473701747,138567287.2935657
2023-03-22,82185.08891726784,438942.59572146,9898.575608201047,5638.326175852687,4810.676722189586,139108762.55671066
2023-03-23,45626.96214452801,292349.9522551999,4477.1786316409125,12334.397843938452,6970.298995982681,139470521.34658194
2023-03-24,55678.348271785544,553379.548490881,23052.163779902883,2864.798537009124,1103.8136307062814,140106600.01929224
2023-03-25,14323.734706756504,346325.76879749243,8237.96698850562,7737.237299507584,3394.9685745540773,140486619.69565904
2023-03-26,47021.4761326789,586187.8874606441,5469.214003986993,15397.988505394585,1189.610005396651,141141885.87176713
2023-03-27,32740.101312965075,510452.98029087874,3131.8066696990927,2357.291768526433,22436.00996719551,141713004.0617764
2023-03-28,29827.451083519387,451962.668582805,8986.17479559753,1549.4751199513355,2176.4720692651463,142207506.30342755
2023-03-29,29568.454874305062,544198.421495752,9116.282634065148,3259.318554021263,3854.8932568822056,142797503.6742426
2023-03-30,36961.9642901982,717667.4128204582,5737.807237727853,7411.660319317601,23032.51021278277,143588315.02912307
2023-03-31,21477.469454300255,404579.92189897405,15059.70225900738,4380.942463740722,18799.40162133111,144052612.46682042
2023-04-01,7619.684946674863,271558.30782041105,2890.9164631790954,660.0948497405028,2070.7812073707464,144337412.2521078
2023-04-02,23914.363917829574,433959.3602313205,1878.5727992082939,914.7678699217782,6239.641366119671,144804318.9582922
2023-04-03,42216.35634022337,547893.2346297544,6206.111749368587,5122.825457237492,5964.445843699505,145411721.93231246
2023-04-04,38596.70819810468,606865.494837835,14145.260875052165,8340.83381338469,8533.87412753806,146088204.10416436
2023-04-05,35588.07372064928,605764.832744932,9202.418824677203,10006.734493522312,9431.9355559221,146758198.09950405
2023-04-06,18053.390515868483,505897.2926761245,4406.021725589358,1238.2232459870504,1512.3148381070932,147289305.34250572
2023-04-07,10950.213839914604,312265.0051018321,2891.239757209354,1071.5455151784686,12570.124234279618,147629053.47095415
2023-04-08,5224.447388707406,208787.52456455593,2537.5448467876627,712.6269271575636,437.08519362530205,147846752.699875
2023-04-09,9291.166552760249,310447.4115829662,4896.072056609018,3796.0861810567617,9795.039092458377,148184978.47534084
2023-04-10,20113.457797773342,601859.7016398798,7495.940975179513,3393.740091943393,5467.004226480494,148823308.3200721
2023-04-11,27849.837257699073,589899.0440778096,6032.177726270882,17628.133015679912,18873.023578068358,149483590.53572765
2023-04-12,24529.24055543918,619034.8533500818,27776.81252309996,2325.366739260817,6530.110116540571,150163786.91901207
2023-04-13,42728.816236305065,562314.5012013967,2904.471602095411,5768.6651528665825,14834.620263960911,150792337.9934687
2023-04-14,87822.87214203147,570185.1982301547,5915.104415475325,13167.892975598781,25678.779532658285,151495107.8407646
2023-04-15,9411.689617400169,147723.12714732756,2347.44355450811,3084.975441206348,6586.582104686357,151664261.65862975
2023-04-16,14688.214751146093,225416.9431179715,3650.2162549898903,6005.31960844834,8298.06241545186,151922320.41477776
2023-04-17,15797.381315016139,287102.1223475636,3617.9420234986897,4951.734390350336,9229.634682683274,152243019.22953686
2023-04-18,12130.441980310547,279412.39271240967,3854.15200225322,5816.580954551349,6395.167880330177,152550627.96506673
2023-04-19,83343.11005478252,1130436.1811953618,6104.3435880988845,4075.938788467196,66666.95604200009,153841254.49473545
2023-04-20,21350.366468771248,805168.511758669,6036.14343260674,5681.784299637495,9476.658266053768,154688967.9589612
2023-04-21,19320.129786536912,417973.64714491443,9618.711875154868,5371.06826715672,25279.607615745685,155166531.1236507
2023-04-22,5117.67729304448,192236.30906694286,8847.12568745534,7295.565356248941,4512.778101528733,155384540.57915592
2023-04-23,4557.30150977285,145961.07414797274,1425.4978106529138,3648.578693990896,6204.426471776882,155546337.45779008
